date,BTC,ETH,BNB,SOL,XRP,DOGE,ADA,TRX,HYPE,LINK
2026-01-20,88418.6,2939.91,884.3,125.8,1.8897,0.12336,0.3507,0.29679,,12.128
2026-01-21,89456.1,2982.18,883.1,129.53,1.9475,0.12652,0.366,0.29929,,12.399
2026-01-22,89560.2,2952.89,888.0,128.48,1.9238,0.12439,0.3594,0.30528,,12.263
2026-01-23,89608.0,2956.25,891.7,127.44,1.9195,0.12477,0.3604,0.29792,,12.221
2026-01-24,89227.6,2953.5,887.1,127.2,1.9147,0.12422,0.3584,0.29541,,12.205
2026-01-25,86666.8,2817.36,866.0,118.86,1.8356,0.11945,0.3392,0.29573,,11.523
2026-01-26,88347.9,2930.0,879.4,124.24,1.904,0.12238,0.3522,0.29662,,11.948
2026-01-27,89250.0,3025.84,898.4,127.18,1.9158,0.1262,0.3607,0.29463,,12.047
2026-01-28,89299.9,3010.79,902.9,125.36,1.9114,0.125,0.3583,0.2954,,11.843
2026-01-29,84654.7,2822.58,868.6,117.81,1.808,0.11729,0.3345,0.29508,,11.123
2026-01-30,84253.2,2707.22,858.8,117.6,1.7354,0.11583,0.3208,0.29435,,10.792
2026-01-31,78738.9,2452.2,781.2,105.55,1.647,0.10424,0.2937,0.2867,,9.991
2026-02-01,76978.0,2270.47,758.5,100.78,1.5909,0.10426,0.2858,0.28478,,9.407
2026-02-02,78737.9,2347.0,773.9,104.54,1.6199,0.10792,0.2992,0.28346,,9.808
2026-02-03,75778.0,2233.81,755.0,97.87,1.5791,0.10602,0.2918,0.28618,,9.49
2026-02-04,73168.1,2148.11,697.2,92.13,1.512,0.10384,0.2864,0.28341,,9.257
2026-02-05,62913.2,1826.71,608.2,78.36,1.2146,0.08849,0.2454,0.26943,,7.916
2026-02-06,70571.8,2063.3,657.1,87.46,1.4696,0.09847,0.2761,0.27414,,8.884
2026-02-07,69296.3,2087.31,647.0,87.57,1.4231,0.09823,0.2721,0.27827,,8.91
2026-02-08,70334.0,2090.01,639.9,86.98,1.4308,0.09664,0.2701,0.27777,,8.824
2026-02-09,70136.4,2104.79,636.3,86.76,1.437,0.09613,0.27,0.27921,,8.837
2026-02-10,68841.3,2022.84,619.7,82.99,1.3997,0.09277,0.2618,0.27815,,8.574
2026-02-11,67081.7,1941.03,608.1,79.29,1.3695,0.09111,0.2558,0.27846,,8.322
2026-02-12,66281.4,1947.94,614.1,78.41,1.3635,0.09299,0.2643,0.28012,,8.413
2026-02-13,68850.0,2048.91,619.0,84.33,1.4071,0.09667,0.2729,0.28237,,8.767
2026-02-14,69821.7,2086.69,632.9,88.05,1.5088,0.11103,0.295,0.28265,,9.091
2026-02-15,68837.9,1966.59,615.1,86.15,1.4749,0.10268,0.2818,0.28055,,8.783
2026-02-16,68895.1,1998.32,627.2,86.44,1.4876,0.10106,0.2859,0.28461,,8.935
2026-02-17,67509.0,1991.69,617.8,85.08,1.4741,0.10065,0.281,0.28231,,8.828
2026-02-18,66466.6,1956.02,604.8,81.62,1.4219,0.09857,0.2737,0.27879,,8.604
2026-02-19,67003.2,1948.75,607.8,82.5,1.4067,0.09835,0.2729,0.28498,,8.579
2026-02-20,68014.0,1968.84,626.2,84.67,1.4292,0.10013,0.2849,0.28544,,8.942
2026-02-21,67977.1,1973.6,625.9,85.17,1.4305,0.09844,0.28,0.2892,,8.873
2026-02-22,67637.0,1957.97,614.8,82.79,1.3928,0.09558,0.2718,0.29065,,8.682
2026-02-23,64658.1,1856.51,596.3,77.91,1.3521,0.09267,0.2623,0.28185,,8.269
2026-02-24,64057.6,1851.8,583.5,78.98,1.3484,0.09139,0.2586,0.28394,,8.197
2026-02-25,67989.9,2057.5,629.6,88.04,1.434,0.10093,0.297,0.28537,,9.267
2026-02-26,67482.3,2027.62,625.8,85.89,1.4024,0.09698,0.287,0.28585,,9.097
2026-02-27,65873.2,1929.81,614.1,81.85,1.3561,0.09339,0.2776,0.2829,,8.713
2026-02-28,66969.0,1964.3,617.1,84.37,1.3762,0.09404,0.281,0.28188,,8.848
2026-03-01,65770.6,1939.68,617.9,83.61,1.3525,0.0919,0.2735,0.28073,,8.675
2026-03-02,68832.3,2027.5,637.8,86.64,1.3902,0.09357,0.277,0.28333,,8.952
2026-03-03,68332.0,1982.82,633.9,86.97,1.3605,0.08998,0.2626,0.28056,,8.808
2026-03-04,72678.3,2127.41,658.1,90.86,1.4307,0.09891,0.2763,0.28702,,9.35
2026-03-05,70884.4,2072.66,647.8,88.77,1.4037,0.09358,0.2691,0.28522,,9.205
2026-03-06,68117.1,1978.89,627.2,84.69,1.3634,0.09129,0.2591,0.28454,,8.797
2026-03-07,67263.0,1969.75,620.2,83.2,1.3568,0.08994,0.2544,0.2867,,8.697
2026-03-08,65973.2,1936.87,611.9,81.59,1.34,0.08914,0.2493,0.2892,,8.513
2026-03-09,68423.3,1993.32,634.6,84.95,1.3632,0.09051,0.2552,0.28561,,8.866
2026-03-10,69950.0,2036.71,642.0,85.87,1.3865,0.09453,0.262,0.28585,,8.982
2026-03-11,70194.8,2052.09,651.5,86.57,1.3847,0.09288,0.2626,0.29134,,8.999
2026-03-12,70525.0,2073.62,651.6,86.84,1.3848,0.09475,0.2635,0.28913,,9.056
2026-03-13,70931.1,2092.28,655.8,88.18,1.3989,0.09598,0.2657,0.29349,,9.089
2026-03-14,71213.5,2096.29,657.9,88.04,1.4063,0.09604,0.2636,0.2979,,9.17
2026-03-15,72806.8,2178.17,673.9,92.3,1.449,0.0974,0.2701,0.29871,,9.494
2026-03-16,74883.5,2352.68,679.6,96.21,1.543,0.10303,0.2904,0.29559,,9.923
2026-03-17,73904.2,2317.54,668.5,94.61,1.5183,0.10014,0.289,0.30675,,9.793
2026-03-18,71253.1,2203.42,652.2,90.09,1.4645,0.09526,0.2743,0.30451,,9.23
2026-03-19,69923.7,2137.87,639.1,88.89,1.4475,0.09355,0.2675,0.30365,,9.043
2026-03-20,70515.7,2146.28,642.3,89.86,1.4452,0.09418,0.2661,0.30963,,9.114
2026-03-21,68921.1,2084.7,630.3,87.56,1.4087,0.09135,0.2574,0.31207,,8.824
2026-03-22,67860.1,2053.9,626.5,86.21,1.385,0.09017,0.2507,0.31038,,8.687
2026-03-23,70900.0,2152.04,639.3,91.44,1.4322,0.09416,0.2617,0.30814,,9.109
2026-03-24,70557.5,2156.33,638.4,90.79,1.4159,0.09509,0.2663,0.30603,,9.247
2026-03-25,71334.9,2169.26,648.1,91.71,1.4147,0.09619,0.2704,0.31451,,9.377
2026-03-26,68827.2,2060.16,629.0,86.53,1.3609,0.09204,0.2548,0.31151,,8.913
2026-03-27,66403.9,1992.95,614.0,83.1,1.3255,0.09011,0.2459,0.31135,,8.57
2026-03-28,66780.1,2018.81,615.4,83.35,1.3484,0.09384,0.2504,0.31645,,8.614
